timestamp,voltage_v,current_a,power_factor
2026-07-02 22:30:00,228.86,3.86,0.94
2026-07-02 22:35:00,231.36,5.63,0.9
2026-07-02 22:40:00,234.08,3.59,0.93
2026-07-02 22:45:00,225.49,5.73,0.89
2026-07-02 22:50:00,234.74,4.02,0.92
2026-07-02 22:55:00,225.76,3.84,0.94
2026-07-02 23:00:00,230.36,5.4,0.91
2026-07-02 23:05:00,228.17,4.89,0.89
2026-07-02 23:10:00,233.36,5.85,0.91
2026-07-02 23:15:00,232.39,4.65,0.89
2026-07-02 23:20:00,228.05,3.87,0.93
2026-07-02 23:25:00,226.16,5.68,0.88
2026-07-02 23:30:00,225.51,5.7,0.92
2026-07-02 23:35:00,227.95,4.2,0.91
2026-07-02 23:40:00,231.87,4.2,0.93
2026-07-02 23:45:00,228.46,4.92,0.91
2026-07-02 23:50:00,231.41,4.9,0.89
2026-07-02 23:55:00,233.91,3.38,0.93
2026-07-03 00:00:00,227.25,1.17,0.84
2026-07-03 00:05:00,228.9,1.18,0.87
2026-07-03 00:10:00,230.45,0.83,0.82
2026-07-03 00:15:00,227.59,0.56,0.84
2026-07-03 00:20:00,225.43,0.88,0.81
2026-07-03 00:25:00,228.6,1.27,0.82
2026-07-03 00:30:00,231.78,1.01,0.83
2026-07-03 00:35:00,229.03,1.0,0.83
2026-07-03 00:40:00,232.02,1.4,0.83
2026-07-03 00:45:00,232.39,1.18,0.83
2026-07-03 00:50:00,232.54,1.13,0.82
2026-07-03 00:55:00,232.82,1.04,0.86
2026-07-03 01:00:00,234.8,0.95,0.82
2026-07-03 01:05:00,234.59,1.63,0.84
2026-07-03 01:10:00,227.31,0.84,0.82
2026-07-03 01:15:00,230.68,1.64,0.86
2026-07-03 01:20:00,229.07,1.42,0.85
2026-07-03 01:25:00,227.74,1.67,0.83
2026-07-03 01:30:00,233.6,1.37,0.82
2026-07-03 01:35:00,227.55,1.28,0.85
2026-07-03 01:40:00,232.49,1.58,0.81
2026-07-03 01:45:00,230.53,1.4,0.81
2026-07-03 01:50:00,234.28,0.5,0.85
2026-07-03 01:55:00,228.83,0.47,0.85
2026-07-03 02:00:00,233.65,0.96,0.81
2026-07-03 02:05:00,226.72,0.45,0.8
2026-07-03 02:10:00,228.65,1.54,0.88
2026-07-03 02:15:00,231.53,0.44,0.84
2026-07-03 02:20:00,234.58,0.83,0.85
2026-07-03 02:25:00,233.88,0.48,0.83
2026-07-03 02:30:00,232.39,1.65,0.83
2026-07-03 02:35:00,225.18,1.13,0.81
2026-07-03 02:40:00,226.17,1.78,0.82
2026-07-03 02:45:00,228.15,1.02,0.8
2026-07-03 02:50:00,230.98,0.53,0.84
2026-07-03 02:55:00,226.32,0.78,0.86
2026-07-03 03:00:00,232.83,1.46,0.81
2026-07-03 03:05:00,231.42,0.77,0.83
2026-07-03 03:10:00,229.13,1.62,0.84
2026-07-03 03:15:00,226.77,1.28,0.83
2026-07-03 03:20:00,226.79,1.14,0.83
2026-07-03 03:25:00,234.79,0.44,0.83
2026-07-03 03:30:00,229.54,0.54,0.82
2026-07-03 03:35:00,231.04,1.65,0.81
2026-07-03 03:40:00,228.93,1.67,0.87
2026-07-03 03:45:00,227.69,1.21,0.83
2026-07-03 03:50:00,226.47,1.38,0.88
2026-07-03 03:55:00,228.74,0.52,0.86
2026-07-03 04:00:00,226.19,0.79,0.85
2026-07-03 04:05:00,231.69,1.46,0.88
2026-07-03 04:10:00,227.36,0.82,0.83
2026-07-03 04:15:00,229.21,1.59,0.83
2026-07-03 04:20:00,227.43,1.07,0.87
2026-07-03 04:25:00,229.7,0.88,0.83
2026-07-03 04:30:00,226.29,1.42,0.84
2026-07-03 04:35:00,226.57,0.78,0.82
2026-07-03 04:40:00,229.02,0.83,0.85
2026-07-03 04:45:00,225.53,1.54,0.82
2026-07-03 04:50:00,227.44,1.17,0.84
2026-07-03 04:55:00,225.78,1.37,0.87
2026-07-03 05:00:00,228.37,0.51,0.8
2026-07-03 05:05:00,225.16,1.14,0.83
2026-07-03 05:10:00,228.57,1.61,0.82
2026-07-03 05:15:00,226.24,1.57,0.86
2026-07-03 05:20:00,226.23,1.26,0.88
2026-07-03 05:25:00,230.64,0.67,0.87
2026-07-03 05:30:00,232.85,0.93,0.83
2026-07-03 05:35:00,234.2,1.25,0.81
2026-07-03 05:40:00,229.71,1.63,0.82
2026-07-03 05:45:00,228.07,1.32,0.83
2026-07-03 05:50:00,229.3,0.89,0.81
2026-07-03 05:55:00,228.29,0.64,0.81
2026-07-03 06:00:00,228.01,1.68,0.81
2026-07-03 06:05:00,234.89,0.41,0.84
2026-07-03 06:10:00,232.36,1.33,0.81
2026-07-03 06:15:00,226.78,0.6,0.86
2026-07-03 06:20:00,230.8,0.61,0.82
2026-07-03 06:25:00,234.33,1.79,0.83
2026-07-03 06:30:00,227.3,1.09,0.81
2026-07-03 06:35:00,227.1,0.49,0.87
2026-07-03 06:40:00,233.91,1.6,0.82
2026-07-03 06:45:00,233.3,1.19,0.81
2026-07-03 06:50:00,232.73,1.01,0.8
2026-07-03 06:55:00,234.93,1.31,0.82
2026-07-03 07:00:00,228.1,1.53,0.81
2026-07-03 07:05:00,230.01,1.1,0.84
2026-07-03 07:10:00,233.81,1.41,0.87
2026-07-03 07:15:00,230.03,0.54,0.83
2026-07-03 07:20:00,226.32,0.69,0.81
2026-07-03 07:25:00,229.16,1.45,0.81
2026-07-03 07:30:00,228.65,1.55,0.84
2026-07-03 07:35:00,231.19,1.68,0.81
2026-07-03 07:40:00,230.61,1.32,0.86
2026-07-03 07:45:00,228.0,1.69,0.86
2026-07-03 07:50:00,229.9,1.42,0.85
2026-07-03 07:55:00,233.11,0.98,0.82
2026-07-03 08:00:00,234.98,1.13,0.86
2026-07-03 08:05:00,233.48,0.82,0.87
2026-07-03 08:10:00,225.23,0.78,0.88
2026-07-03 08:15:00,227.45,1.65,0.82
2026-07-03 08:20:00,233.69,1.41,0.83
2026-07-03 08:25:00,230.09,1.73,0.83
2026-07-03 08:30:00,227.63,0.49,0.87
2026-07-03 08:35:00,228.83,1.72,0.87
2026-07-03 08:40:00,229.13,1.11,0.88
2026-07-03 08:45:00,226.91,0.9,0.84
2026-07-03 08:50:00,228.7,0.47,0.81
2026-07-03 08:55:00,227.81,1.07,0.85
2026-07-03 09:00:00,233.71,1.26,0.87
2026-07-03 09:05:00,230.05,0.93,0.8
2026-07-03 09:10:00,227.62,1.8,0.82
2026-07-03 09:15:00,229.29,1.64,0.84
2026-07-03 09:20:00,233.86,1.4,0.88
2026-07-03 09:25:00,230.57,0.55,0.87
2026-07-03 09:30:00,234.88,0.61,0.85
2026-07-03 09:35:00,231.52,0.78,0.81
2026-07-03 09:40:00,233.92,1.46,0.83
2026-07-03 09:45:00,231.3,0.5,0.83
2026-07-03 09:50:00,232.11,1.4,0.86
2026-07-03 09:55:00,228.52,0.71,0.84
2026-07-03 10:00:00,226.84,7.03,0.98
2026-07-03 10:05:00,233.07,5.44,0.97
2026-07-03 10:10:00,228.31,4.74,0.95
2026-07-03 10:15:00,225.52,6.62,0.94
2026-07-03 10:20:00,225.73,9.87,0.95
2026-07-03 10:25:00,226.28,6.56,0.92
2026-07-03 10:30:00,227.0,9.9,0.93
2026-07-03 10:35:00,232.38,8.64,0.96
2026-07-03 10:40:00,227.52,7.27,0.92
2026-07-03 10:45:00,232.87,4.9,0.96
2026-07-03 10:50:00,233.26,7.22,0.95
2026-07-03 10:55:00,230.63,6.92,0.92
2026-07-03 11:00:00,234.91,5.19,0.97
2026-07-03 11:05:00,227.07,7.03,0.96
2026-07-03 11:10:00,230.62,5.03,0.93
2026-07-03 11:15:00,225.85,7.27,0.94
2026-07-03 11:20:00,230.86,8.94,0.95
2026-07-03 11:25:00,229.32,8.62,0.95
2026-07-03 11:30:00,233.3,7.41,0.92
2026-07-03 11:35:00,228.02,8.65,0.94
2026-07-03 11:40:00,234.21,7.17,0.97
2026-07-03 11:45:00,228.24,7.39,0.96
2026-07-03 11:50:00,234.1,7.64,0.97
2026-07-03 11:55:00,225.16,6.48,0.92
2026-07-03 12:00:00,234.65,8.68,0.97
2026-07-03 12:05:00,230.45,6.73,0.95
2026-07-03 12:10:00,230.75,4.76,0.95
2026-07-03 12:15:00,226.95,4.91,0.97
2026-07-03 12:20:00,229.38,6.57,0.95
2026-07-03 12:25:00,229.97,6.8,0.93
2026-07-03 12:30:00,233.12,5.74,0.97
2026-07-03 12:35:00,229.34,8.21,0.95
2026-07-03 12:40:00,225.45,9.72,0.96
2026-07-03 12:45:00,234.5,6.58,0.93
2026-07-03 12:50:00,229.94,4.0,0.93
2026-07-03 12:55:00,229.75,5.15,0.96
2026-07-03 13:00:00,227.38,4.07,0.94
2026-07-03 13:05:00,230.77,9.66,0.93
2026-07-03 13:10:00,229.04,7.79,0.94
2026-07-03 13:15:00,225.22,5.4,0.97
2026-07-03 13:20:00,227.57,9.69,0.98
2026-07-03 13:25:00,229.98,4.69,0.94
2026-07-03 13:30:00,226.47,7.16,0.92
2026-07-03 13:35:00,227.6,5.37,0.93
2026-07-03 13:40:00,231.44,5.45,0.95
2026-07-03 13:45:00,232.89,5.46,0.92
2026-07-03 13:50:00,234.37,6.99,0.96
2026-07-03 13:55:00,230.92,6.19,0.95
2026-07-03 14:00:00,233.27,9.88,0.96
2026-07-03 14:05:00,230.93,9.55,0.97
2026-07-03 14:10:00,231.49,5.56,0.95
2026-07-03 14:15:00,227.69,8.3,0.97
2026-07-03 14:20:00,233.71,5.99,0.98
2026-07-03 14:25:00,227.68,8.65,0.95
2026-07-03 14:30:00,230.63,9.7,0.96
2026-07-03 14:35:00,234.71,4.99,0.95
2026-07-03 14:40:00,231.47,7.31,0.94
2026-07-03 14:45:00,231.54,4.34,0.96
2026-07-03 14:50:00,228.68,8.63,0.95
2026-07-03 14:55:00,230.32,4.99,0.94
2026-07-03 15:00:00,231.2,7.75,0.97
2026-07-03 15:05:00,225.32,6.48,0.95
2026-07-03 15:10:00,234.35,4.12,0.97
2026-07-03 15:15:00,229.53,9.76,0.94
2026-07-03 15:20:00,231.43,4.86,0.94
2026-07-03 15:25:00,231.55,6.03,0.98
2026-07-03 15:30:00,234.37,4.24,0.96
2026-07-03 15:35:00,228.01,4.13,0.93
2026-07-03 15:40:00,229.88,4.91,0.97
2026-07-03 15:45:00,228.47,8.41,0.95
2026-07-03 15:50:00,232.27,5.74,0.95
2026-07-03 15:55:00,234.87,7.74,0.94
2026-07-03 16:00:00,232.29,8.6,0.96
2026-07-03 16:05:00,225.8,8.86,0.95
2026-07-03 16:10:00,230.63,8.43,0.94
2026-07-03 16:15:00,230.82,9.43,0.95
2026-07-03 16:20:00,233.39,8.57,0.97
2026-07-03 16:25:00,227.87,8.01,0.98
2026-07-03 16:30:00,225.07,7.68,0.96
2026-07-03 16:35:00,225.18,8.15,0.94
2026-07-03 16:40:00,233.05,7.28,0.95
2026-07-03 16:45:00,231.78,5.49,0.95
2026-07-03 16:50:00,227.62,6.02,0.92
2026-07-03 16:55:00,225.1,5.04,0.92
2026-07-03 17:00:00,233.96,7.15,0.93
2026-07-03 17:05:00,234.23,7.56,0.97
2026-07-03 17:10:00,233.31,4.75,0.92
2026-07-03 17:15:00,226.68,4.77,0.95
2026-07-03 17:20:00,229.9,7.92,0.94
2026-07-03 17:25:00,230.04,7.99,0.96
2026-07-03 17:30:00,233.07,4.82,0.96
2026-07-03 17:35:00,234.68,9.9,0.96
2026-07-03 17:40:00,225.61,9.42,0.94
2026-07-03 17:45:00,229.75,7.43,0.95
2026-07-03 17:50:00,230.19,5.64,0.97
2026-07-03 17:55:00,227.2,6.82,0.97
2026-07-03 18:00:00,229.04,6.06,0.94
2026-07-03 18:05:00,225.16,9.5,0.93
2026-07-03 18:10:00,230.58,7.25,0.92
2026-07-03 18:15:00,228.62,5.32,0.96
2026-07-03 18:20:00,232.36,9.82,0.98
2026-07-03 18:25:00,228.42,7.16,0.94
2026-07-03 18:30:00,230.95,9.43,0.94
2026-07-03 18:35:00,225.32,6.09,0.93
2026-07-03 18:40:00,233.24,4.01,0.94
2026-07-03 18:45:00,229.92,8.59,0.96
2026-07-03 18:50:00,232.14,9.29,0.95
2026-07-03 18:55:00,228.54,7.15,0.97
2026-07-03 19:00:00,229.01,5.55,0.91
2026-07-03 19:05:00,231.34,5.71,0.91
2026-07-03 19:10:00,228.97,3.97,0.9
2026-07-03 19:15:00,231.31,4.05,0.93
2026-07-03 19:20:00,225.06,4.64,0.9
2026-07-03 19:25:00,229.83,4.32,0.94
2026-07-03 19:30:00,233.8,5.97,0.89
2026-07-03 19:35:00,227.33,4.57,0.89
2026-07-03 19:40:00,233.49,4.79,0.92
2026-07-03 19:45:00,233.4,4.56,0.94
2026-07-03 19:50:00,227.49,4.7,0.89
2026-07-03 19:55:00,227.88,3.91,0.88
2026-07-03 20:00:00,230.73,3.88,0.89
2026-07-03 20:05:00,227.85,2.92,0.89
2026-07-03 20:10:00,226.91,3.54,0.9
2026-07-03 20:15:00,229.98,2.97,0.9
2026-07-03 20:20:00,228.17,4.0,0.9
2026-07-03 20:25:00,232.92,5.32,0.92
2026-07-03 20:30:00,229.13,2.74,0.9
2026-07-03 20:35:00,232.73,5.4,0.92
2026-07-03 20:40:00,228.34,5.1,0.89
2026-07-03 20:45:00,233.98,3.24,0.91
2026-07-03 20:50:00,234.49,4.25,0.91
2026-07-03 20:55:00,227.33,5.73,0.92
2026-07-03 21:00:00,225.17,4.16,0.94
2026-07-03 21:05:00,232.78,3.82,0.89
2026-07-03 21:10:00,230.25,5.28,0.91
2026-07-03 21:15:00,228.45,5.92,0.9
2026-07-03 21:20:00,233.57,3.3,0.94
2026-07-03 21:25:00,230.06,5.73,0.9
2026-07-03 21:30:00,234.23,3.87,0.9
2026-07-03 21:35:00,226.51,5.2,0.89
2026-07-03 21:40:00,230.17,4.16,0.92
2026-07-03 21:45:00,231.12,4.84,0.91
2026-07-03 21:50:00,229.54,5.78,0.92
2026-07-03 21:55:00,228.56,2.88,0.89
2026-07-03 22:00:00,226.01,5.53,0.93
2026-07-03 22:05:00,227.66,3.94,0.92
2026-07-03 22:10:00,227.0,3.42,0.89
2026-07-03 22:15:00,230.17,5.13,0.92
2026-07-03 22:20:00,227.88,5.23,0.9
2026-07-03 22:25:00,231.43,5.72,0.9
2026-07-03 22:30:00,233.3,2.82,0.88
2026-07-03 22:35:00,227.93,2.97,0.88
2026-07-03 22:40:00,231.73,5.65,0.93
2026-07-03 22:45:00,225.28,5.91,0.93
2026-07-03 22:50:00,228.73,5.13,0.89
2026-07-03 22:55:00,230.0,5.14,0.9
2026-07-03 23:00:00,227.97,3.81,0.94
2026-07-03 23:05:00,225.71,5.77,0.88
2026-07-03 23:10:00,225.97,5.24,0.88
2026-07-03 23:15:00,232.95,3.29,0.93
2026-07-03 23:20:00,234.51,3.59,0.91
2026-07-03 23:25:00,229.29,5.6,0.89
2026-07-03 23:30:00,233.92,3.76,0.94
2026-07-03 23:35:00,230.89,5.62,0.89
2026-07-03 23:40:00,233.82,4.08,0.9
2026-07-03 23:45:00,231.89,3.96,0.92
2026-07-03 23:50:00,225.32,5.05,0.89
2026-07-03 23:55:00,227.05,4.42,0.91
2026-07-04 00:00:00,226.81,1.04,0.8
2026-07-04 00:05:00,232.48,1.29,0.83
2026-07-04 00:10:00,227.41,0.91,0.86
2026-07-04 00:15:00,227.17,0.47,0.83
2026-07-04 00:20:00,225.01,1.06,0.84
2026-07-04 00:25:00,229.04,1.31,0.87
2026-07-04 00:30:00,232.82,0.89,0.85
2026-07-04 00:35:00,232.35,1.01,0.83
2026-07-04 00:40:00,228.07,0.81,0.83
2026-07-04 00:45:00,226.61,1.34,0.83
2026-07-04 00:50:00,229.38,0.69,0.83
2026-07-04 00:55:00,227.04,0.85,0.86
2026-07-04 01:00:00,230.28,0.96,0.82
2026-07-04 01:05:00,225.63,0.4,0.84
2026-07-04 01:10:00,230.05,1.14,0.82
2026-07-04 01:15:00,225.28,0.46,0.87
2026-07-04 01:20:00,229.06,1.78,0.88
2026-07-04 01:25:00,225.99,1.4,0.8
2026-07-04 01:30:00,228.35,0.67,0.87
2026-07-04 01:35:00,231.16,1.35,0.87
2026-07-04 01:40:00,226.5,1.34,0.81
2026-07-04 01:45:00,229.09,1.48,0.85
2026-07-04 01:50:00,225.59,0.87,0.82
2026-07-04 01:55:00,232.63,1.33,0.82
2026-07-04 02:00:00,231.75,1.58,0.87
2026-07-04 02:05:00,232.1,1.72,0.81
2026-07-04 02:10:00,233.99,1.34,0.85
2026-07-04 02:15:00,227.29,0.54,0.84
2026-07-04 02:20:00,225.41,0.78,0.81
2026-07-04 02:25:00,231.58,1.46,0.86
2026-07-04 02:30:00,232.53,0.91,0.83
2026-07-04 02:35:00,234.88,0.4,0.87
2026-07-04 02:40:00,225.53,0.51,0.85
2026-07-04 02:45:00,234.64,0.46,0.87
2026-07-04 02:50:00,229.6,1.24,0.82
2026-07-04 02:55:00,228.84,1.8,0.87
2026-07-04 03:00:00,232.37,1.38,0.85
2026-07-04 03:05:00,226.88,1.07,0.85
2026-07-04 03:10:00,228.21,0.52,0.85
2026-07-04 03:15:00,233.19,0.78,0.84
2026-07-04 03:20:00,230.91,0.55,0.85
2026-07-04 03:25:00,228.42,1.49,0.84
2026-07-04 03:30:00,228.91,1.13,0.86
2026-07-04 03:35:00,232.5,0.52,0.82
2026-07-04 03:40:00,230.58,1.54,0.84
2026-07-04 03:45:00,226.45,1.69,0.85
2026-07-04 03:50:00,233.32,0.96,0.81
2026-07-04 03:55:00,232.67,1.58,0.82
2026-07-04 04:00:00,228.0,0.89,0.82
2026-07-04 04:05:00,232.93,1.03,0.83
2026-07-04 04:10:00,232.88,1.09,0.81
2026-07-04 04:15:00,232.16,0.65,0.83
2026-07-04 04:20:00,225.69,1.67,0.85
2026-07-04 04:25:00,227.38,1.08,0.87
2026-07-04 04:30:00,230.24,0.43,0.84
2026-07-04 04:35:00,233.8,1.01,0.83
2026-07-04 04:40:00,225.25,1.62,0.87
2026-07-04 04:45:00,233.34,1.17,0.8
2026-07-04 04:50:00,230.15,1.25,0.86
2026-07-04 04:55:00,226.83,1.0,0.86
2026-07-04 05:00:00,229.81,0.72,0.8
2026-07-04 05:05:00,225.57,1.24,0.8
2026-07-04 05:10:00,225.91,0.72,0.85
2026-07-04 05:15:00,229.46,0.46,0.85
2026-07-04 05:20:00,232.3,0.98,0.85
2026-07-04 05:25:00,234.18,1.15,0.81
2026-07-04 05:30:00,228.75,0.73,0.8
2026-07-04 05:35:00,227.17,1.02,0.87
2026-07-04 05:40:00,225.95,1.65,0.83
2026-07-04 05:45:00,229.45,0.62,0.81
2026-07-04 05:50:00,231.24,0.59,0.85
2026-07-04 05:55:00,232.06,0.44,0.84
2026-07-04 06:00:00,227.28,0.89,0.86
2026-07-04 06:05:00,228.61,1.12,0.83
2026-07-04 06:10:00,228.45,0.77,0.87
2026-07-04 06:15:00,230.11,0.73,0.85
2026-07-04 06:20:00,230.85,1.8,0.87
2026-07-04 06:25:00,226.06,0.84,0.81
2026-07-04 06:30:00,228.32,0.76,0.85
2026-07-04 06:35:00,225.78,1.52,0.83
2026-07-04 06:40:00,226.57,1.58,0.86
2026-07-04 06:45:00,231.48,0.64,0.83
2026-07-04 06:50:00,229.64,1.56,0.81
2026-07-04 06:55:00,231.89,1.67,0.81
2026-07-04 07:00:00,225.08,1.19,0.87
2026-07-04 07:05:00,231.33,0.55,0.86
2026-07-04 07:10:00,226.22,0.68,0.85
2026-07-04 07:15:00,229.41,0.9,0.85
2026-07-04 07:20:00,231.11,0.74,0.87
2026-07-04 07:25:00,233.87,0.53,0.82
2026-07-04 07:30:00,233.17,1.76,0.86
2026-07-04 07:35:00,229.71,1.11,0.87
2026-07-04 07:40:00,233.28,0.87,0.85
2026-07-04 07:45:00,232.7,1.43,0.81
2026-07-04 07:50:00,227.13,0.87,0.87
2026-07-04 07:55:00,227.83,0.68,0.84
2026-07-04 08:00:00,227.7,0.84,0.88
2026-07-04 08:05:00,234.01,0.8,0.84
2026-07-04 08:10:00,231.88,0.65,0.85
2026-07-04 08:15:00,230.46,0.92,0.87
2026-07-04 08:20:00,225.2,1.09,0.82
2026-07-04 08:25:00,229.75,1.78,0.81
2026-07-04 08:30:00,227.12,0.89,0.83
2026-07-04 08:35:00,228.62,1.64,0.85
2026-07-04 08:40:00,233.88,1.1,0.87
2026-07-04 08:45:00,232.59,1.76,0.81
2026-07-04 08:50:00,234.07,1.65,0.82
2026-07-04 08:55:00,227.24,1.45,0.86
2026-07-04 09:00:00,229.36,1.76,0.85
2026-07-04 09:05:00,226.63,0.94,0.83
2026-07-04 09:10:00,226.66,0.4,0.85
2026-07-04 09:15:00,227.47,1.35,0.86
2026-07-04 09:20:00,231.11,0.86,0.85
2026-07-04 09:25:00,228.4,1.42,0.81
2026-07-04 09:30:00,226.2,1.01,0.8
2026-07-04 09:35:00,229.78,1.32,0.83
2026-07-04 09:40:00,226.49,0.69,0.83
2026-07-04 09:45:00,229.24,1.51,0.81
2026-07-04 09:50:00,234.09,0.7,0.85
2026-07-04 09:55:00,229.58,0.42,0.83
2026-07-04 10:00:00,229.8,5.58,0.93
2026-07-04 10:05:00,227.34,9.97,0.97
2026-07-04 10:10:00,227.79,6.48,0.93
2026-07-04 10:15:00,234.22,9.23,0.96
2026-07-04 10:20:00,233.19,5.35,0.96
2026-07-04 10:25:00,226.83,9.21,0.94
2026-07-04 10:30:00,232.29,7.29,0.96
2026-07-04 10:35:00,232.08,6.98,0.93
2026-07-04 10:40:00,229.32,4.9,0.98
2026-07-04 10:45:00,231.29,9.91,0.96
2026-07-04 10:50:00,233.65,9.61,0.92
2026-07-04 10:55:00,228.95,8.4,0.92
2026-07-04 11:00:00,232.82,9.4,0.92
2026-07-04 11:05:00,227.71,6.97,0.95
2026-07-04 11:10:00,231.63,4.54,0.94
2026-07-04 11:15:00,232.34,4.04,0.95
2026-07-04 11:20:00,231.86,6.16,0.93
2026-07-04 11:25:00,234.87,5.23,0.98
2026-07-04 11:30:00,229.88,5.92,0.92
2026-07-04 11:35:00,231.71,7.74,0.93
2026-07-04 11:40:00,233.5,5.79,0.97
2026-07-04 11:45:00,232.34,9.67,0.98
2026-07-04 11:50:00,226.26,4.43,0.94
2026-07-04 11:55:00,232.19,7.38,0.94
2026-07-04 12:00:00,227.76,7.78,0.92
2026-07-04 12:05:00,232.95,6.14,0.92
2026-07-04 12:10:00,233.12,4.39,0.94
2026-07-04 12:15:00,230.93,9.9,0.93
2026-07-04 12:20:00,225.75,7.07,0.96
2026-07-04 12:25:00,232.87,4.26,0.94
2026-07-04 12:30:00,231.78,7.97,0.94
2026-07-04 12:35:00,234.02,5.29,0.96
2026-07-04 12:40:00,229.02,5.43,0.93
2026-07-04 12:45:00,225.46,5.08,0.92
2026-07-04 12:50:00,226.6,4.04,0.97
2026-07-04 12:55:00,233.87,7.93,0.93
2026-07-04 13:00:00,227.66,6.21,0.94
2026-07-04 13:05:00,228.85,5.51,0.96
2026-07-04 13:10:00,232.41,4.49,0.94
2026-07-04 13:15:00,231.09,7.0,0.96
2026-07-04 13:20:00,228.34,6.3,0.96
2026-07-04 13:25:00,228.29,7.9,0.94
2026-07-04 13:30:00,226.49,5.84,0.96
2026-07-04 13:35:00,231.9,8.73,0.97
2026-07-04 13:40:00,229.09,9.6,0.98
2026-07-04 13:45:00,233.09,4.96,0.95
2026-07-04 13:50:00,230.84,8.1,0.95
2026-07-04 13:55:00,227.44,4.47,0.96
2026-07-04 14:00:00,232.15,8.75,0.95
2026-07-04 14:05:00,233.9,9.6,0.95
2026-07-04 14:10:00,228.88,4.36,0.95
2026-07-04 14:15:00,227.26,4.13,0.95
2026-07-04 14:20:00,225.66,4.9,0.92
2026-07-04 14:25:00,225.78,4.61,0.97
2026-07-04 14:30:00,230.93,7.63,0.97
2026-07-04 14:35:00,227.94,4.1,0.94
2026-07-04 14:40:00,228.31,9.68,0.94
2026-07-04 14:45:00,233.18,5.14,0.94
2026-07-04 14:50:00,230.6,8.07,0.96
2026-07-04 14:55:00,230.73,6.67,0.97
2026-07-04 15:00:00,228.34,5.45,0.97
2026-07-04 15:05:00,233.47,7.37,0.98
2026-07-04 15:10:00,234.77,4.29,0.97
2026-07-04 15:15:00,229.6,8.58,0.93
2026-07-04 15:20:00,230.56,4.92,0.92
2026-07-04 15:25:00,234.68,4.96,0.95
2026-07-04 15:30:00,229.79,4.91,0.96
2026-07-04 15:35:00,233.58,6.95,0.98
2026-07-04 15:40:00,230.06,7.0,0.94
2026-07-04 15:45:00,225.84,5.67,0.92
2026-07-04 15:50:00,226.54,4.51,0.95
2026-07-04 15:55:00,225.89,8.43,0.95
2026-07-04 16:00:00,229.04,4.4,0.95
2026-07-04 16:05:00,228.62,4.57,0.97
2026-07-04 16:10:00,232.73,6.94,0.97
2026-07-04 16:15:00,226.11,7.12,0.95
2026-07-04 16:20:00,228.12,5.04,0.96
2026-07-04 16:25:00,234.07,7.33,0.92
2026-07-04 16:30:00,229.5,7.41,0.96
2026-07-04 16:35:00,232.06,5.83,0.94
2026-07-04 16:40:00,225.47,7.95,0.96
2026-07-04 16:45:00,233.9,6.22,0.97
2026-07-04 16:50:00,234.31,7.35,0.94
2026-07-04 16:55:00,232.53,7.83,0.93
2026-07-04 17:00:00,233.11,5.77,0.93
2026-07-04 17:05:00,227.98,9.87,0.94
2026-07-04 17:10:00,230.42,8.19,0.97
2026-07-04 17:15:00,232.46,7.83,0.96
2026-07-04 17:20:00,230.58,5.8,0.93
2026-07-04 17:25:00,232.51,7.06,0.96
2026-07-04 17:30:00,225.52,9.02,0.95
2026-07-04 17:35:00,230.02,8.29,0.93
2026-07-04 17:40:00,228.02,6.0,0.97
2026-07-04 17:45:00,231.04,9.18,0.96
2026-07-04 17:50:00,227.97,4.73,0.93
2026-07-04 17:55:00,229.5,9.35,0.95
2026-07-04 18:00:00,231.45,7.83,0.95
2026-07-04 18:05:00,230.44,9.02,0.93
2026-07-04 18:10:00,230.24,7.6,0.97
2026-07-04 18:15:00,226.96,6.89,0.97
2026-07-04 18:20:00,234.96,7.22,0.98
2026-07-04 18:25:00,234.95,8.95,0.96
2026-07-04 18:30:00,233.63,8.4,0.97
2026-07-04 18:35:00,234.03,5.54,0.95
2026-07-04 18:40:00,225.44,6.04,0.97
2026-07-04 18:45:00,232.73,9.17,0.97
2026-07-04 18:50:00,231.32,5.85,0.92
2026-07-04 18:55:00,225.03,5.51,0.95
2026-07-04 19:00:00,225.21,4.29,0.93
2026-07-04 19:05:00,227.38,3.32,0.92
2026-07-04 19:10:00,234.47,3.85,0.88
2026-07-04 19:15:00,234.28,4.69,0.89
2026-07-04 19:20:00,225.75,5.44,0.94
2026-07-04 19:25:00,229.94,2.81,0.92
2026-07-04 19:30:00,234.73,3.6,0.9
2026-07-04 19:35:00,233.37,2.81,0.88
2026-07-04 19:40:00,228.02,5.61,0.88
2026-07-04 19:45:00,230.54,5.77,0.89
2026-07-04 19:50:00,228.42,3.68,0.92
2026-07-04 19:55:00,231.46,4.51,0.9
2026-07-04 20:00:00,234.47,2.55,0.91
2026-07-04 20:05:00,228.21,4.18,0.94
2026-07-04 20:10:00,228.86,5.42,0.92
2026-07-04 20:15:00,230.97,5.17,0.89
2026-07-04 20:20:00,230.64,4.25,0.92
2026-07-04 20:25:00,225.07,3.69,0.89
2026-07-04 20:30:00,225.43,5.39,0.91
2026-07-04 20:35:00,228.07,2.89,0.93
2026-07-04 20:40:00,233.91,2.58,0.92
2026-07-04 20:45:00,228.85,3.86,0.92
2026-07-04 20:50:00,233.31,3.49,0.92
2026-07-04 20:55:00,229.55,3.64,0.91
2026-07-04 21:00:00,234.94,3.34,0.89
